count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
36995,E,2010,2010-10-08,10,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,6,1409,23,195,51,6,7,8,3,2,77,1710
36995,E,2010,2010-10-08,11,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,38,1666,12,230,33,8,8,1,3,4,57,2003
36995,E,2010,2010-10-08,12,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,1,17,1860,16,250,17,1,1,4,1,2,26,2169
36995,E,2010,2010-10-08,13,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,1,14,1474,12,228,24,7,8,3,3,0,45,1773
36995,E,2010,2010-10-08,14,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,27,1510,13,265,15,8,4,1,5,6,39,1854
36995,E,2010,2010-10-08,15,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,22,1767,19,258,15,2,3,4,3,6,33,2099
36995,E,2010,2010-10-08,16,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,2,43,2338,25,222,30,1,0,0,2,0,33,2661
36995,E,2010,2010-10-08,17,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,2,35,3240,17,193,17,0,0,1,3,2,23,3508
36995,E,2010,2010-10-08,18,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,21,2960,21,142,7,0,0,0,2,3,12,3156
36995,W,2010,2010-10-08,7,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,27,1498,22,300,51,6,3,7,1,1,69,1916
36995,W,2010,2010-10-08,8,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,1,37,2016,18,292,52,8,4,1,1,3,69,2432
36995,W,2010,2010-10-08,9,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,1,19,1412,20,293,64,10,13,1,1,5,94,1838
36995,W,2010,2010-10-08,10,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,12,1464,15,234,41,1,6,0,1,3,52,1777
36995,W,2010,2010-10-08,11,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,2,5,1769,11,285,27,5,7,1,2,1,43,2113
36995,W,2010,2010-10-08,12,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,1,10,1668,21,181,25,1,1,1,1,2,31,1911
36995,W,2010,2010-10-08,13,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,13,1577,13,192,26,5,6,1,1,0,39,1834
36995,W,2010,2010-10-08,14,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,20,1726,11,263,30,6,4,1,2,0,43,2063
36995,W,2010,2010-10-08,15,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,19,1366,21,229,32,2,5,0,1,5,45,1680
36995,W,2010,2010-10-08,16,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,28,1825,32,291,16,1,1,0,1,0,19,2195
36995,W,2010,2010-10-08,17,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,2,19,1596,14,169,11,2,0,0,4,1,18,1816
36995,W,2010,2010-10-08,18,1,"South West",182,Bournemouth,A338,Major,"A35 St Pauls Roundabout","A3049 Richmond Park Road",410400,92550,50.73247642,-1.85400257,1.50,0.93,0,21,1526,12,112,6,0,0,0,2,1,9,1680
46971,N,2010,2010-10-22,7,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,1,19,1901,17,394,25,4,3,2,5,3,42,2373
46971,N,2010,2010-10-22,8,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,1,18,2346,18,273,44,9,3,6,2,7,71,2726
46971,N,2010,2010-10-22,9,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,23,1625,46,293,41,5,3,7,3,8,67,2054
46971,N,2010,2010-10-22,10,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,4,1702,18,310,37,5,5,1,2,6,56,2090
46971,N,2010,2010-10-22,11,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,15,1619,14,208,45,12,3,3,3,13,79,1935
46971,N,2010,2010-10-22,12,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,1,10,1748,17,203,14,8,7,2,3,3,37,2015
46971,N,2010,2010-10-22,13,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,1,12,1800,8,233,27,5,4,6,5,6,53,2106
46971,N,2010,2010-10-22,14,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,18,1942,15,227,35,3,3,2,3,6,52,2254
46971,N,2010,2010-10-22,15,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,1,9,2285,13,297,27,2,3,0,3,10,45,2649
46971,N,2010,2010-10-22,16,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,2,21,2316,13,329,26,2,2,0,1,4,35,2714
46971,N,2010,2010-10-22,17,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,25,2512,11,175,13,0,2,0,0,1,16,2739
46971,N,2010,2010-10-22,18,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,17,2014,10,90,9,0,0,0,1,2,12,2143
46971,S,2010,2010-10-22,7,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,15,1820,13,377,32,13,7,6,5,12,75,2300
46971,S,2010,2010-10-22,8,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,1,17,2396,14,329,46,4,7,2,2,10,71,2827
46971,S,2010,2010-10-22,9,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,11,1465,19,226,49,7,6,1,1,6,70,1791
46971,S,2010,2010-10-22,10,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,14,1585,14,197,35,4,4,2,3,6,54,1864
46971,S,2010,2010-10-22,11,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,2,9,1645,14,235,40,5,3,5,2,3,58,1961
46971,S,2010,2010-10-22,12,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,8,1555,9,203,32,4,3,4,5,7,55,1830
46971,S,2010,2010-10-22,13,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,15,1747,10,249,26,5,6,2,1,12,52,2073
46971,S,2010,2010-10-22,14,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,1,15,1811,15,244,18,8,3,0,1,9,39,2124
46971,S,2010,2010-10-22,15,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,16,1496,23,194,12,5,4,1,0,2,24,1753
46971,S,2010,2010-10-22,16,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,1,24,2144,15,372,14,3,0,1,2,5,25,2580
46971,S,2010,2010-10-22,17,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,16,2399,10,342,0,2,0,1,3,5,11,2778
46971,S,2010,2010-10-22,18,1,"South West",182,Bournemouth,A338,Major,"A3060 Cooper Dean Roundabout","LA Boundary",413000,95000,50.75445640,-1.81707650,1.20,0.75,0,10,1996,8,293,2,1,0,1,1,2,7,2314
46976,E,2010,2010-10-11,7,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,26,19,778,7,154,3,6,1,1,0,0,11,969
46976,E,2010,2010-10-11,8,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,37,20,947,15,147,7,1,3,0,0,0,11,1140
46976,E,2010,2010-10-11,9,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,5,5,733,10,108,10,1,4,3,1,3,22,878
46976,E,2010,2010-10-11,10,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,0,5,647,8,833,14,2,2,1,3,1,23,1516
46976,E,2010,2010-10-11,11,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,6,8,702,5,102,9,3,2,2,1,0,17,834
46976,E,2010,2010-10-11,12,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,4,11,681,4,87,15,1,1,0,1,0,18,801
46976,E,2010,2010-10-11,13,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,5,9,637,5,85,4,2,4,0,1,5,16,752
46976,E,2010,2010-10-11,14,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,5,9,711,5,107,8,2,4,0,0,2,16,848
46976,E,2010,2010-10-11,15,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,7,5,732,8,94,3,0,2,0,1,0,6,845
46976,E,2010,2010-10-11,16,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,5,15,614,10,105,4,1,0,0,1,0,6,750
46976,E,2010,2010-10-11,17,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,16,8,826,6,91,9,0,0,0,0,0,9,940
46976,E,2010,2010-10-11,18,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,17,15,792,9,78,7,1,0,1,0,0,9,903
46976,W,2010,2010-10-11,7,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,9,17,450,21,126,2,0,3,3,1,0,9,623
46976,W,2010,2010-10-11,8,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,10,4,560,14,96,10,2,1,0,0,1,14,688
46976,W,2010,2010-10-11,9,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,5,3,422,8,98,14,4,2,1,1,0,22,553
46976,W,2010,2010-10-11,10,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,6,7,593,5,95,21,7,5,0,0,4,37,737
46976,W,2010,2010-10-11,11,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,3,5,602,6,108,14,4,3,1,0,2,24,745
46976,W,2010,2010-10-11,12,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,9,7,746,6,84,6,7,4,0,0,2,19,862
46976,W,2010,2010-10-11,13,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,7,14,774,6,93,3,1,2,0,1,1,8,895
46976,W,2010,2010-10-11,14,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,7,9,841,8,75,15,2,4,2,0,1,24,957
46976,W,2010,2010-10-11,15,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,21,11,891,9,109,11,2,2,1,0,0,16,1036
46976,W,2010,2010-10-11,16,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,20,18,856,10,133,10,3,1,0,0,1,15,1032
46976,W,2010,2010-10-11,17,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,22,24,845,7,102,1,0,0,0,0,1,2,980
46976,W,2010,2010-10-11,18,1,"South West",182,Bournemouth,A3060,Major,"A347 Redhill Roundabout","B3063 Charminster Road (roundabout)",410000,95040,50.75487495,-1.85960352,1.60,0.99,12,28,983,15,96,3,0,0,0,1,0,4,1126
46987,N,2010,2010-06-10,7,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,12,24,601,7,232,26,9,10,2,3,15,65,929
46987,N,2010,2010-06-10,8,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,13,10,598,1,164,27,8,2,7,0,11,55,828
46987,N,2010,2010-06-10,9,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,3,7,583,2,181,28,5,6,8,3,13,63,836
46987,N,2010,2010-06-10,10,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,1,7,614,4,166,38,7,7,6,3,12,73,864
46987,N,2010,2010-06-10,11,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,0,11,578,2,152,26,8,7,4,1,10,56,799
46987,N,2010,2010-06-10,12,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,1,9,628,2,126,15,8,5,5,4,12,49,814
46987,N,2010,2010-06-10,13,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,3,3,503,2,124,21,7,2,2,6,8,46,678
46987,N,2010,2010-06-10,14,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,3,5,598,4,136,33,7,5,1,2,7,55,798
46987,N,2010,2010-06-10,15,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,2,6,641,2,126,39,5,6,1,2,12,65,840
46987,N,2010,2010-06-10,16,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,3,16,681,4,141,44,1,5,0,5,10,65,907
46987,N,2010,2010-06-10,17,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,7,19,663,4,132,32,4,3,0,2,4,45,863
46987,N,2010,2010-06-10,18,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,11,10,446,2,98,16,2,2,0,2,2,24,580
46987,S,2010,2010-06-10,7,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,11,22,573,5,58,10,3,7,1,7,6,34,692
46987,S,2010,2010-06-10,8,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,3,11,617,1,127,26,7,7,2,6,10,58,814
46987,S,2010,2010-06-10,9,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,7,8,524,3,161,39,11,8,3,6,13,80,776
46987,S,2010,2010-06-10,10,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,3,4,522,3,114,31,6,6,2,5,12,62,705
46987,S,2010,2010-06-10,11,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,3,5,558,2,143,34,12,4,2,3,16,71,779
46987,S,2010,2010-06-10,12,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,1,8,582,1,126,41,6,5,0,9,16,77,794
46987,S,2010,2010-06-10,13,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,2,4,553,2,127,52,6,9,0,4,15,86,772
46987,S,2010,2010-06-10,14,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,4,8,561,4,126,27,10,8,1,4,11,61,760
46987,S,2010,2010-06-10,15,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,2,3,648,4,156,13,5,5,1,2,5,31,842
46987,S,2010,2010-06-10,16,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,13,17,672,4,206,12,5,5,1,4,12,39,938
46987,S,2010,2010-06-10,17,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,17,23,767,4,146,12,1,1,2,4,7,27,967
46987,S,2010,2010-06-10,18,1,"South West",182,Bournemouth,A348,Major,"A341 Bear Cross Roundabout","LA Boundary",406400,97210,50.77443903,-1.91060071,1.00,0.62,9,11,558,3,101,10,1,2,1,16,12,42,715
56338,W,2010,2010-07-07,7,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,19,10,403,17,90,6,0,0,0,1,1,8,528
56338,W,2010,2010-07-07,8,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,29,8,618,23,120,9,2,0,0,1,0,12,781
56338,W,2010,2010-07-07,9,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,20,3,483,25,89,11,2,0,0,0,0,13,613
56338,W,2010,2010-07-07,10,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,16,9,622,19,105,13,1,1,0,0,1,16,771
56338,W,2010,2010-07-07,11,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,19,6,512,22,98,11,1,0,0,0,1,13,651
56338,W,2010,2010-07-07,12,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,18,4,499,20,95,13,0,0,1,1,0,15,633
56338,W,2010,2010-07-07,13,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,18,15,468,20,86,7,0,1,0,1,0,9,598
56338,W,2010,2010-07-07,14,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,26,9,490,21,72,9,3,0,0,0,0,12,604
56338,W,2010,2010-07-07,15,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,24,4,591,20,76,8,0,0,0,0,0,8,699
56338,W,2010,2010-07-07,16,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,25,12,625,25,93,6,1,0,0,1,1,9,764
56338,W,2010,2010-07-07,17,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,24,11,559,22,87,0,0,0,0,1,0,1,680
56338,W,2010,2010-07-07,18,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,26,9,452,25,43,1,0,0,0,0,0,1,530
56338,E,2010,2010-07-07,7,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,29,5,335,17,68,4,3,0,0,0,0,7,432
56338,E,2010,2010-07-07,8,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,31,8,523,18,101,11,0,0,0,0,0,11,661
56338,E,2010,2010-07-07,9,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,10,8,427,28,99,8,1,0,0,0,0,9,571
56338,E,2010,2010-07-07,10,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,24,8,481,19,106,11,2,0,0,0,0,13,627
56338,E,2010,2010-07-07,11,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,15,6,532,18,114,8,1,0,0,1,0,10,680
56338,E,2010,2010-07-07,12,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,20,9,547,20,105,12,1,0,0,0,1,14,695
56338,E,2010,2010-07-07,13,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,15,10,485,21,85,9,1,1,0,0,0,11,612
56338,E,2010,2010-07-07,14,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,32,8,665,24,94,10,0,1,0,2,0,13,804
56338,E,2010,2010-07-07,15,1,"South West",182,Bournemouth,A35,Major,"A3049 Ashley Road (roundabout)","B3059 Parkwood Road Junction",412010,92140,50.72875870,-1.83120309,0.70,0.43,30,10,639,23,104,8,1,0,0,0,0,9,785
